word,length,n_synsets,n_synonyms,n_consonants,n_vowels,n_hypernyms,n_hyponyms,n_consonantconjuncts,n_syllables,frequency,label
प्रतिबंध,0.833333333333333,0.166666666666667,0.045454545454546,0.75,1,0.009615384615385,0.038461538461539,0.5,1,0.192036383887136,0
प्रतिबन्ध,1,0.166666666666667,0.045454545454546,1,1,0.009615384615385,0.038461538461539,1,1,0.038797104139595,0
रोक,0,0.666666666666667,1,0,0,0.336538461538462,1,0,0,1,0
बंधेज,0.333333333333333,1,0.287878787878788,0.25,0.5,1,0.076923076923077,0,0.333333333333333,0.00064971227028,0
बन्धेज,0.5,1,0.287878787878788,0.5,0.5,1,0.076923076923077,0.5,0.333333333333333,9.28160386114721E-05,0
आसेध,0.166666666666667,0.333333333333333,0.121212121212121,0,0.5,0.153846153846154,0,0,0.333333333333333,0,0
विराम,0.333333333333333,0.666666666666667,0.439393939393939,0.25,0.5,0.355769230769231,0.461538461538462,0,0.333333333333333,0.059402264711342,0
बैन,0,0,0,0,0,0,0,0,0,0.007703731204752,0
इत्तिफाक,0.714285714285714,0.4,0.484848484848485,0.5,0.6,0.402597402597403,0.76,1,0.666666666666667,0.011088415523782,0
इत्तफाक,0.571428571428571,0.4,0.484848484848485,0.5,0.4,0.402597402597403,0.76,1,0.666666666666667,0.021885030639043,0
मेल,0,1,1,0,0,1,1,0,0,1,0
ताड़ना,0.5,1,0.616666666666667,0.333333333333333,0.75,0.428571428571429,0.666666666666667,0,0.333333333333333,0.052511415525114,0
प्रताड़ना,1,1,0.616666666666667,1,1,0.428571428571429,0.666666666666667,0.5,1,0.184931506849315,0
अत्याचार,0.555555555555556,0.166666666666667,0.50561797752809,0.5,0.75,0.103896103896104,0,0.5,0.4,0.961725817675713,0
अंधेर,0.222222222222222,0.333333333333333,0.898876404494382,0.166666666666667,0.5,0.214285714285714,0.189189189189189,0,0.2,0.0473208072373,0
अँधेर,0.222222222222222,0.333333333333333,0.898876404494382,0.166666666666667,0.5,0.214285714285714,0.189189189189189,0,0.2,0.033402922755741,0
अन्धेर,0.333333333333333,0.333333333333333,0.898876404494382,0.333333333333333,0.5,0.214285714285714,0.189189189189189,0.5,0.2,0.012526096033403,0
आनन्दित,0.571428571428571,0,0.116666666666667,0.5,0.666666666666667,0,0,0.5,0.666666666666667,0.017203779985462,0
प्रसन्न,0.571428571428571,0,0.116666666666667,0.75,0.333333333333333,0,0,1,0.666666666666667,0.765204749212503,0
खुश,0,0,0.116666666666667,0,0,0,0,0,0,1,0
आनंदित,0.428571428571429,0.5,0.13,0.25,0.666666666666667,0,0,0,0.666666666666667,0.033922946450206,0
प्रफुल्ल,0.714285714285714,1,0.15,0.75,0.666666666666667,0,0,1,0.666666666666667,0.025684516598013,0
आनंदी,0.285714285714286,0.5,0.16,0,0.666666666666667,0,0,0,0.666666666666667,0.040707535740247,0
नोट,0,0.25,0.205128205128205,0,0,0.56,0.058823529411765,0,0,0.331747586399888,0
कीर्ति,0.444444444444444,0,0,0.25,0.6,0,0,0.5,0.25,0.049353233830846,0
ख्याति,0.444444444444444,0.2,0.026315789473684,0.25,0.6,0.057971014492754,0,0.5,0.5,0.068855721393035,0
यश,0,0,0,0,0,0,0,0,0,0.227860696517413,0
प्रसिद्धि,0.777777777777778,0,0,0.75,0.8,0,0,1,0.75,0.037611940298508,0
शोहरत,0.333333333333333,0,0,0.5,0.2,0,0,0,0.5,0.035621890547264,0
प्रख्याति,0.777777777777778,0,0,0.75,0.8,0,0,1,0.75,0.000597014925373,0
जस,0,0,0,0,0,0,0,0,0,0.028258706467662,0
सुख्याति,0.666666666666667,0,0,0.5,0.8,0,0,0.5,0.5,0.000199004975124,0
नेकनामी,0.555555555555556,0,0,0.5,0.6,0,0,0,0.75,0.003383084577114,0
नामवरी,0.444444444444444,0,0,0.5,0.4,0,0,0,0.5,0.002189054726368,0
सुयश,0.222222222222222,0,0,0.25,0.2,0,0,0,0.25,0.004577114427861,0
विरुद,0.333333333333333,0,0,0.25,0.4,0,0,0,0.25,0.009751243781095,0
विरद,0.222222222222222,0,0,0.25,0.2,0,0,0,0.25,0.000796019900498,0
अभिख्या,0.555555555555556,0,0,0.25,0.8,0,0,0.5,0.5,0,0
अभिजन,0.333333333333333,0.8,1,0.25,0.4,1,1,0,0.5,0.032238805970149,0
विख्याति,0.666666666666667,0,0,0.5,0.8,0,0,0.5,0.5,0,0
प्रचार,0.444444444444444,1,0.447368421052632,0.5,0.4,0.91304347826087,0.1,0.5,0.5,1,0
ईशान,0.4,1,1,0.5,0.666666666666667,1,1,0,0.5,0.254820936639118,0
सूत्र,0.285714285714286,1,1,0.333333333333333,0.25,0.957446808510638,0.025210084033614,0.5,0.5,1,0
फार्मूला,0.714285714285714,0.166666666666667,0,0.666666666666667,0.75,0,0.025210084033614,0.5,1,0.025414828817475,0
सुराग़,0.428571428571429,0,0.214285714285714,0.333333333333333,0.5,0.106382978723404,0,0,0.5,0.000210039907582,0
सुराग,0.285714285714286,0,0.214285714285714,0.333333333333333,0.25,0.106382978723404,0,0,0.5,0.068473009871876,0
टोह,0,0.333333333333333,0.785714285714286,0,0,0.297872340425532,0.008403361344538,0,0,0.039487502625499,0
आहट,0,0.333333333333333,0.464285714285714,0,0,1,0,0,0.5,0.060491493383743,0
तागा,0.142857142857143,0,0.178571428571429,0,0.25,0.042553191489362,0,0,0.5,0.003990758244066,0
डोरा,0.142857142857143,0.166666666666667,0.214285714285714,0,0.25,0.191489361702128,0,0,0.5,0.004830917874396,0
डोर,0,0.166666666666667,0.285714285714286,0,0,0.170212765957447,0.058823529411765,0,0,0.092207519428692,0
तंतु,0.142857142857143,0.666666666666667,0.857142857142857,0,0.25,0.531914893617021,0.588235294117647,0,0.5,0.011132115101869,0
डोरी,0.142857142857143,0.333333333333333,0.571428571428571,0,0.25,0.191489361702128,1,0,0.5,0.021424070573409,0
जाति,0.25,0.333333333333333,0.25,0,0.666666666666667,0.120689655172414,1,0,0.333333333333333,1,0
क़ौम,0.25,0,0.107142857142857,0,0.666666666666667,0,0.962441314553991,0,0,0.000197394393999,0
प्रजाति,1,0,0,1,1,0,0,1,1,0.116067903671536,0
नस्ल,0.25,1,1,0.5,0.333333333333333,1,0.314553990610329,1,0,0.174299249901303,0
नसल,0,1,1,0.5,0,1,0.314553990610329,0,0.333333333333333,0,0
लगा,0,1,0.481481481481482,0,0,0,0,0,0,1,0
पहला,0.5,1,1,0.666666666666667,0,0.366666666666666,0,0,0,0.441903903130233,0
आलोचक,0.25,1,1,0,0.5,1,1,0,0.5,0.655854029396858,0
दर्शक,0.25,0,0.363636363636364,0.5,0,0,1,0.5,0,1,0
प्रणाली,0.6,0.333333333333333,0.130434782608696,0.666666666666667,0.666666666666667,0.444444444444444,0.358024691358025,0.5,1,0.243448184116004,0
प्रक्रिया,1,0.166666666666667,0.065217391304348,1,1,0.148148148148148,0.283950617283951,1,1,0.597844884927498,0
क्रिया,0.4,0.833333333333333,0.478260869565217,0.333333333333333,0.666666666666667,0.240740740740741,1,0.5,0.5,0.255421045629906,0
पद्धति,0.4,0.166666666666667,0.543478260869565,0.666666666666667,0.333333333333333,0.148148148148148,0.390946502057613,0.5,0,0.193561261141413,0
प्रोसेस,0.6,0,0,0.666666666666667,0.666666666666667,0,0.283950617283951,0.5,0.5,0.020220832779034,0
पदवी,0,0.333333333333333,0.608695652173913,0.333333333333333,0,0.37037037037037,0.563786008230453,0,0,0,0
तंत्र,0.2,1,1,0.333333333333333,0.333333333333333,0.907407407407407,0.325102880658436,0.5,0,0.573766130105095,0
तन्त्र,0.4,1,1,0.666666666666667,0.333333333333333,0.907407407407407,0.325102880658436,1,0,0.071837169083411,0
व्यवस्था,0.8,0.5,0.456521739130435,1,0.666666666666667,1,0.273662551440329,1,1,1,0
नाला,0,0.166666666666667,0.108695652173913,0,0.333333333333333,0.018518518518519,0,0,0,0.021551150725023,0
निर्लिप्त,1,0,0.057142857142857,1,1,0,0,1,0,0.200385356454721,0
अनासक्त,0.6,0,0.057142857142857,0.666666666666667,0.5,0,0,0.5,0.5,0.113680154142582,0
अलिप्त,0.4,0,0.057142857142857,0.333333333333333,0.5,0,0,0.5,0,0.048169556840077,0
उदासीन,0.4,1,1,0.333333333333333,0.5,0,0,0,0.5,1,0
मायारहित,0.8,0,0.057142857142857,1,0.5,0,0,0,1,0.007707129094412,0
मायाशून्य,1,0,0.057142857142857,1,1,0,0,0.5,1,0,0
रागरहित,0.6,0,0.057142857142857,1,0,0,0,0,1,0.003853564547206,0
विरक्त,0.4,0,0,0.666666666666667,0,0.232142857142857,1,0.5,0,0.489402697495183,0
अमाय,0,0.5,0.2,0,0,0,0,0,0.5,0.003853564547206,0
अमाया,0.2,0.5,0.2,0,0.5,0,0,0,0.5,0.003853564547206,0
अमुग्ध,0.4,0.5,0.714285714285714,0.333333333333333,0.5,0,0,0.5,0,0,0
अविसन,0.2,0.5,0.371428571428571,0.333333333333333,0,0,0,0,0.5,0,0
अशरीर,0.2,1,1,0.25,0,0.78125,1,0,0.333333333333333,0.067415730337079,0
अनार,0,0.153846153846154,0.1125,0,0.5,0.164794007490637,0.045454545454546,0,0,0.375,0
पिण्डीर,0.6,0,0.05625,0.4,1,0.127340823970037,0,0.5,0,0,0
सुनील,0.2,0.076923076923077,0.23125,0.2,0.5,0.329588014981273,0,0,0,1,0
दुश्मन,0.272727272727273,0,0,0.333333333333333,0.333333333333333,0,0,0.25,0.25,0.929527207850134,0
शत्रु,0.181818181818182,0,0,0.166666666666667,0.333333333333333,0,0,0.25,0.25,0.549063336306869,0
वैरी,0.090909090909091,0,0,0,0.333333333333333,0,0,0,0.25,0.02007136485281,0
विरोधी,0.272727272727273,0.5,0.053763440860215,0.166666666666667,0.5,0.265486725663717,0,0,0.5,1,0
बैरी,0.090909090909091,0,0,0,0.333333333333333,0,0,0,0.25,0.045495093666369,0
प्रतिद्वंद्वी,0.909090909090909,0.25,0.048387096774194,0.833333333333333,1,0.079646017699115,0.191176470588235,0.75,1,0.108385370205174,0
सतर,0,0.25,0.129032258064516,0.166666666666667,0,0.168141592920354,0.367647058823529,0,0.25,0.008474576271186,0
अमीत,0.090909090909091,0,0,0,0.333333333333333,0,0,0,0.25,0.002230151650312,0
अरुन्तुद,0.454545454545454,0,0,0.333333333333333,0.666666666666667,0,0,0.25,0.5,0,0
असहन,0.090909090909091,0,0,0.166666666666667,0.166666666666667,0,0,0,0.5,0.000446030330062,0
विद्विष,0.363636363636364,0.25,0.241935483870968,0.333333333333333,0.5,0.132743362831858,0.294117647058824,0.25,0.25,0,0
घातक,0.090909090909091,0.75,0.161290322580645,0.166666666666667,0.166666666666667,0.194690265486726,0.102941176470588,0,0.25,0.60035682426405,0
घातकी,0.181818181818182,0.75,0.161290322580645,0.166666666666667,0.333333333333333,0.194690265486726,0.102941176470588,0,0.25,0.000446030330062,0
बेचैन,0.285714285714286,0.4,0.258620689655172,0.333333333333333,0.4,0,0,0,0.333333333333333,0.953535353535353,0
बेताब,0.285714285714286,0,0.120689655172414,0.333333333333333,0.4,0,0,0,0.333333333333333,0.37979797979798,0
बेसब्र,0.428571428571429,0.2,0.14367816091954,0.666666666666667,0.4,0,0,0.5,0.666666666666667,0.024242424242424,0
बेकरार,0.428571428571429,0,0.120689655172414,0.666666666666667,0.4,0,0,0,0.666666666666667,0.145454545454545,0
बेहाल,0.285714285714286,0.2,0.155172413793103,0.333333333333333,0.4,0,0,0,0.333333333333333,0.329292929292929,0
ताम,0,1,1,0,0.2,1,1,0,0,0.040404040404041,0
अंतर्भाव,0.625,0.5,0.461538461538462,0.5,0.8,0.709677419354839,0.045515394912985,0.5,0.666666666666667,0.003004673937236,0
अन्तर्भाव,0.75,0.5,0.461538461538462,0.75,0.8,0.709677419354839,0.045515394912985,1,0.666666666666667,0.00094591586913,0
छद्म,0.125,0,0.111888111888112,0.25,0.2,0.040322580645161,0.002008032128514,0.5,0,0.019419096372135,0
लागलपेट,0.5,0.1,0.307692307692308,0.75,0.4,0.161290322580645,0.041499330655957,0,1,0.000333852659693,0
अपचार,0.25,0.6,1,0.25,0.4,0.556451612903226,0.068273092369478,0,0.666666666666667,0.000166926329846,0
अर्थ,0.125,0.5,0.524475524475524,0,0.4,1,0.136546184738956,0.5,0,1,0
आशय,0,0.4,1,0,0.2,0.411290322580645,0.088353413654619,0,0.333333333333333,0.075728911640329,0
मतलब,0.125,0.2,0.454545454545454,0.5,0,0.241935483870968,0.076305220883534,0,0.666666666666667,0.436289784108613,0
तात्पर्य,0.625,0.1,0.111888111888112,0.75,0.6,0.169354838709677,0.033467202141901,1,0.666666666666667,0.086078344090808,0
भाव,0,0.3,0.223776223776224,0,0.2,0.145161290322581,1,0,0,0.688571110616514,0
मायने,0.25,0.1,0.167832167832168,0.25,0.4,0.129032258064516,0.042838018741633,0,0.333333333333333,0.035833518807033,0
अरथ,0,0.1,0.237762237762238,0,0.2,0.07258064516129,0.132530120481928,0,0.333333333333333,0.000612063209437,0
आकूत,0.125,0,0.062937062937063,0,0.4,0.048387096774194,0.032128514056225,0,0.333333333333333,0,0
आसय,0,0,0.062937062937063,0,0.2,0.048387096774194,0.032128514056225,0,0.333333333333333,0,0
अस्तित्व,0.666666666666667,0,0,0.5,1,0,0,1,0,1,0
मौजूदगी,0.5,0.125,0.062068965517241,0.5,0.666666666666667,0.097402597402597,0.036363636363636,0,0.5,0.098275503843757,0
वज़ूद,0.166666666666667,0,0,0.25,0.333333333333333,0,0,0,0,0.000623311863702,0
वजूद,0,0,0,0.25,0,0,0,0,0,0.074589653023063,0
हस्ती,0.166666666666667,1,1,0.25,0.333333333333333,1,1,0.5,0,0.057136920839393,0
अस्ति,0.166666666666667,0.125,0.006896551724138,0,0.666666666666667,0.025974025974026,0,0.5,0,0.023685850820694,0
नमोंनिशान,0.833333333333333,0,0,0.75,1,0,0,0,1,0,0
कदर,0,0,0,0,0,0,0,0,0,0.46505376344086,0
ख़ातिर,0.6,0,0,0,1,0,0,0,0,0.100806451612903,0
सत्कार,0.6,1,0.75,0.5,0.666666666666667,1,0,1,0,0.634408602150538,0
खातिर,0.4,0,0,0,0.666666666666667,0,0,0,0,1,0
कद्र,0.2,0,0,0,0.333333333333333,0,0,1,0,0.127688172043011,0
क़दर,0.2,0,0,0,0.333333333333333,0,0,0,0,0.041666666666667,0
अभिनंदन,0.8,1,0.892857142857143,0.5,1,0.5,0.526315789473684,0,1,0.213709677419355,0
अभिनन्दन,1,1,0.892857142857143,1,1,0.5,0.526315789473684,1,1,0.165322580645161,0
इकराम,0.4,1,0.214285714285714,0,0.666666666666667,1,0.236842105263158,0,0.5,0.049731182795699,0
टीका,0.125,1,1,0.2,0.25,1,1,0,0.333333333333333,0.579285059578369,0
बुध,0,1,0.176470588235294,0,0,1,0,0,0,1,0
मरक्युरी,0.625,0,0,0.6,0.666666666666667,0,0,0.5,0.75,0,0
चंद्रकुमार,0.875,0,0,0.8,1,0,0,0.5,0.75,0.011197243755383,0
चन्द्रकुमार,1,0,0,1,1,0,0,1,0.75,0.005167958656331,0
आक्रोश,0.75,0.666666666666667,0.528301886792453,0.5,1,0.444444444444444,0.689655172413793,1,0.333333333333333,0.189300411522634,0
क्रोध,0.5,0,0.452830188679245,0.5,0.5,0.333333333333333,0.689655172413793,1,0.333333333333333,1,0
गुस्सा,0.75,0,0.452830188679245,0.5,1,0.333333333333333,0.689655172413793,1,0.333333333333333,0.680882903105125,0
कोप,0,0.333333333333333,0.792452830188679,0,0,0.428571428571429,0.689655172413793,0,0,0.074822297044519,0
रोष,0,0,0.452830188679245,0,0,0.333333333333333,0.689655172413793,0,0,0.138795361017583,0
रुष्टि,0.75,0.333333333333333,0.792452830188679,0.5,1,0.428571428571429,0.689655172413793,1,0.333333333333333,0,0
खुन्नस,0.75,0,0.452830188679245,1,0.5,0.333333333333333,0.689655172413793,1,0.333333333333333,0,0
खुनस,0.25,0,0.452830188679245,0.5,0,0.333333333333333,0.689655172413793,0,0.333333333333333,0,0
अमर्ष,0.5,1,1,0.5,0.5,0.777777777777778,1,1,0.333333333333333,0.003741114852226,0
अनखाहट,0.75,0.333333333333333,0.792452830188679,1,0.5,0.428571428571429,0.689655172413793,0,1,0,0
रिस,0,0,0.452830188679245,0,0,0.333333333333333,0.689655172413793,0,0,0.075944631500187,0
रीस,0,0.333333333333333,0.943396226415094,0,0,0.587301587301587,0.689655172413793,0,0,0.029180695847363,0
कामानुज,1,0,0.452830188679245,1,1,0.333333333333333,0.689655172413793,0,0.666666666666667,0,0
आमर्ष,0.5,0.666666666666667,0.584905660377358,0.5,0.5,0.698412698412698,0.689655172413793,1,0.333333333333333,0,0
कोसना,0.5,0,0,0.5,0.5,0,0,0,0.333333333333333,0.011597456041901,0
अवक्रोश,1,1,0.377358490566038,1,1,0.301587301587302,0,1,0.666666666666667,0,0
आलंबन,0.5,0.375,0.214285714285714,0.5,0.5,0.314285714285714,0.185365853658537,0,0.666666666666667,0.004199864122043,0
आश्रय,0.5,0.625,0.318681318681319,0.5,0.5,0.704761904761905,0.965853658536585,0.5,0.333333333333333,0.067012537829659,0
सहारा,0.5,0.25,0.131868131868132,0.5,0.5,0.152380952380952,0.185365853658537,0,0.666666666666667,0.142177753072695,0
जड़,0.166666666666667,0.5,0.296703296703297,0.25,0.25,0.428571428571429,1,0,0,0.07658575751961,0
अधार,0.333333333333333,0,0.043956043956044,0.25,0.5,0,0.160975609756098,0,0.333333333333333,0.187635105923044,0
अधारी,0.5,0.25,0.060439560439561,0.25,0.75,0.085714285714286,0.160975609756098,0,0.666666666666667,0,0
आलंब,0.333333333333333,0.375,0.175824175824176,0.25,0.5,0.457142857142857,0.185365853658537,0,0.333333333333333,0.000802915199802,0
आलम्बन,0.666666666666667,0.375,0.214285714285714,0.75,0.5,0.314285714285714,0.185365853658537,0.5,0.666666666666667,0.000988203322834,0
आसरा,0.333333333333333,0.625,0.318681318681319,0.25,0.5,0.59047619047619,0.209756097560976,0,0.333333333333333,0.006732135136804,0
आस,0,0.125,0.060439560439561,0,0.25,0.247619047619048,0.048780487804878,0,0,0.191155580260639,0
नींव,0.333333333333333,0.125,0.038461538461539,0.25,0.5,0.161904761904762,0,0,0,0.09449694274597,0
बुनियाद,0.833333333333333,0.25,0.060439560439561,0.75,0.75,0.295238095238095,0,0,0.666666666666667,0.026310913470447,0
मूल,0.166666666666667,1,0.401098901098901,0.25,0.25,0.904761904761905,0.936585365853659,0,0,1,0
नीवँ,0.333333333333333,0.125,0.038461538461539,0.25,0.5,0.161904761904762,0,0,0.333333333333333,0,0
नीव,0.166666666666667,0.125,0.038461538461539,0.25,0.25,0.161904761904762,0,0,0,0.009696745105305,0
बिना,0.333333333333333,0.125,0,0.25,0.5,0.057142857142857,0,0,0.333333333333333,0.666296090420604,0
उजाला,0.4,0.166666666666667,0.022222222222222,0,0.5,0.135135135135135,0.014084507042254,0,0.666666666666667,0.037720377203772,0
ज्योति,0.6,0.333333333333333,0.311111111111111,0.333333333333333,0.5,0.450450450450451,0.098591549295775,1,0.666666666666667,0.068368183681837,0
उजेला,0.4,0,0,0,0.5,0,0,0,0.666666666666667,0.000717507175072,0
उजियाला,0.8,0,0,0.333333333333333,0.75,0,0,0,1,0.000820008200082,0
उजियारा,0.8,0,0,0.333333333333333,0.75,0,0,0,1,0.000922509225092,0
उजियार,0.6,0,0,0.333333333333333,0.5,0,0,0,0.666666666666667,0.000512505125051,0
उँजियार,0.8,0,0,0.333333333333333,0.75,0,0,0,0.666666666666667,0,0
उँजियारा,1,0,0,0.333333333333333,1,0,0,0,1,0,0
उजेरा,0.4,0.166666666666667,0.014814814814815,0,0.5,0.144144144144144,0,0,0.666666666666667,0.000205002050021,0
आद्योत,0.6,0.166666666666667,0.296296296296296,0.333333333333333,0.5,0.441441441441441,0.098591549295775,1,0.333333333333333,0,0
पश्चात,0.8,0,0.31578947368421,1,0.5,0,0,0.5,0.5,0.027769760602822,0
बाद,0.2,0.125,0.526315789473684,0.333333333333333,0,0,0,0,0,1,0
पश्चात्,1,0,0.31578947368421,1,1,0,0,1,0.5,0.004508685850683,0
उपरांत,0.8,0,0.31578947368421,0.666666666666667,1,0,0,0,1,0.010600872095291,0
अनंतर,0.6,0,0.421052631578947,0.666666666666667,0.5,0,0,0,1,0.001903320670531,0
उपरान्त,1,0,0.31578947368421,1,1,0,0,0.5,1,0.005780166462554,0
अनन्तर,0.8,0,0.421052631578947,1,0.5,0,0,0.5,1,0.000990662808022,0
पीछे,0.4,0.125,0.052631578947369,0.333333333333333,0.5,0.1875,1,0,0.5,0.08344189021584,0
उत्तर,0.6,1,0.736842105263158,0.666666666666667,0.5,1,0.6,0.5,0.5,0.308431554560559,0
अथ,0,0.125,1,0,0,0,0,0,0,0.000296418792951,0
अनुपद,0.6,0.125,0.578947368421053,0.666666666666667,0.5,0,0,0,1,2.34014836540637E-05,0
अन्वक्ष,1,0,0,1,1,0,0,1,0.5,0,0
पीछू,0.4,0,0,0.333333333333333,0.5,0.125,1,0,0.5,3.12019782054182E-05,0
विनाश,0.285714285714286,0.25,0.483870967741936,0.25,0.4,0.324324324324324,0.209090909090909,0,0.333333333333333,1,0
सफाया,0.285714285714286,0.75,0.604838709677419,0.25,0.4,1,0.227272727272727,0,0.666666666666667,0.090272373540856,0
नास,0,0.75,0.508064516129032,0,0.2,0.635135135135135,0.363636363636364,0,0,0.036575875486381,0
उच्छेद,0.428571428571429,0.75,0.604838709677419,0.25,0.6,0.675675675675676,0.181818181818182,0.5,0.333333333333333,0.01556420233463,0
उच्छेदन,0.571428571428571,0.75,0.604838709677419,0.5,0.6,0.675675675675676,0.181818181818182,0.5,0.666666666666667,0.069260700389105,0
न्यय,0.142857142857143,0.25,0.532258064516129,0.25,0.2,0.243243243243243,0.190909090909091,0.5,0.333333333333333,0,0
अर्दन,0.285714285714286,1,0.790322580645161,0.25,0.4,0.689189189189189,0.518181818181818,0.5,0.333333333333333,0.000778210116732,0
उद्भव,0.25,0,0,0.25,0.25,0,0,0.5,0.333333333333333,0.014224160307325,0
उत्पत्ति,0.625,0,0,0.5,0.75,0,0,1,0.666666666666667,0.018558895291492,0
पैदाइश,0.375,0.333333333333333,0.210526315789474,0.25,0.5,0.102564102564103,0.123595505617978,0,0.333333333333333,0.002543736697295,0
जन्म,0.125,0.333333333333333,0.210526315789474,0.25,0,0.102564102564103,0.123595505617978,0.5,0,1,0
पैदायश,0.375,0,0,0.5,0.25,0,0,0,0.666666666666667,0.000129782484556,0
अधिजनन,0.375,0,0,0.5,0.25,0,0,0,1,0,0
उदय,0,0.666666666666667,0.157894736842105,0,0,0.153846153846154,0.02247191011236,0,0.333333333333333,0.054275035041271,0
उद्गम,0.25,0.333333333333333,0.473684210526316,0.25,0.25,0.358974358974359,0.02247191011236,0.5,0.333333333333333,0.017027461973732,0
प्रसूति,0.5,0.666666666666667,1,0.5,0.5,1,0.146067415730337,0.5,1,0.001609302808493,0
आजान,0.125,0.333333333333333,0.526315789473684,0,0.25,0.358974358974359,0.01123595505618,0,0.333333333333333,5.19129938223538E-05,0
उतपति,0.25,0,0,0.25,0.25,0,0,0,0.666666666666667,2.59564969111769E-05,0
उद्भावना,0.625,0.333333333333333,0.31578947368421,0.5,0.75,0.076923076923077,1,0.5,0.666666666666667,0.000493173441312,0
सुझाव,0.5,0.333333333333333,0.2,0.333333333333333,0.5,0.8,0.128712871287129,0,0,0.135530973451327,0
राय,0,0.666666666666667,0.72,0,0,0.833333333333333,0.207920792079208,0,0,0.281637168141593,0
विचार,0.5,1,1,0.333333333333333,0.5,1,1,0,0,1,0
आड़ा,0,0.5,0,0,0,0.84,0,0,0,0,0
बेड़ा,0.2,1,1,0.25,0,1,1,0,0,0.123831775700935,0
कोख,0,0,0,0,0.25,0,0,0,0,0.032845894263217,0
गर्भाशय,0.666666666666667,0,0,1,0.5,0,0,1,0.666666666666667,0.093588301462317,0
गर्भ,0.166666666666667,0.3,0.176991150442478,0.333333333333333,0.25,0.773584905660377,0.00297619047619,1,0,0.192350956130484,0
बच्चादानी,1,0,0,1,1,0,0,1,1,0.00044994375703,0
बच्चादान,0.833333333333333,0,0,1,0.75,0,0,1,0.666666666666667,0,0
उल्व,0.166666666666667,0.1,0.097345132743363,0,0.5,0.037735849056604,0,1,0,0.000337457817773,0
फूल,0,1,0.36283185840708,0,0.25,1,1,0,0,1,0
धरन,0,0.4,0.212389380530973,0.333333333333333,0,0.358490566037736,0,0,0.333333333333333,0.009448818897638,0
धरा,0,0.4,1,0,0.25,0.490566037735849,0,0,0,0.039932508436446,0
संचय,0,0.166666666666667,0.153846153846154,0,0,0.158227848101266,0,0,0,0.086798964624677,0
समाहार,1,0,0,1,0.5,0,0,0,1,0.006384814495255,0
दस्ता,0.666666666666667,0.5,0.222222222222222,1,0.666666666666667,0.846153846153846,1,1,0.5,0.546468401486989,0
मूठ,0,0,0.155555555555556,0,0.333333333333333,0,0.7,0,0,0.691449814126394,0
मूँठ,0.333333333333333,0,0.155555555555556,0,0.666666666666667,0,0.7,0,0,0.052044609665428,0
हैंडिल,1,0,0.155555555555556,1,1,0,0.7,0,0.5,0.189591078066914,0
शोभा,0.2,0.333333333333333,0.14804469273743,0,0.333333333333333,0.095238095238095,0.03968253968254,0,0.333333333333333,0.392653905845835,0
छवि,0,0.5,0.120111731843575,0,0,0.155844155844156,0.103174603174603,0,0,0.676151060527677,0
छटा,0,0.083333333333333,0.005586592178771,0,0,0.069264069264069,0,0,0,0.113812726332126,0
सौन्दर्य,1,0.083333333333333,0.083798882681564,1,0.666666666666667,0.064935064935065,0.023809523809524,1,0.666666666666667,0.584583548887739,0
सौंदर्य,0.8,0.083333333333333,0.083798882681564,0.666666666666667,0.666666666666667,0.064935064935065,0.023809523809524,0.5,0.666666666666667,1,0
दीप्ति,0.6,0.166666666666667,0.248603351955307,0.333333333333333,0.666666666666667,0.268398268398268,0.619047619047619,0.5,0.333333333333333,0.056906363166063,0
बहार,0.2,0.5,0.167597765363128,0.333333333333333,0,0.307359307359307,0.023809523809524,0,0.333333333333333,0.359027418520435,0
सुन्दरता,1,0.083333333333333,0.083798882681564,1,0.666666666666667,0.064935064935065,0.023809523809524,0.5,0.666666666666667,0.116399379203311,0
सुंदरता,0.8,0.083333333333333,0.083798882681564,0.666666666666667,0.666666666666667,0.064935064935065,0.023809523809524,0,0.666666666666667,0.262286601138127,0
जल्वा,0.4,0.083333333333333,0.083798882681564,0.333333333333333,0.333333333333333,0.064935064935065,0.023809523809524,0.5,0.333333333333333,0,0
जलवा,0.2,0.083333333333333,0.083798882681564,0.333333333333333,0,0.064935064935065,0.023809523809524,0,0.333333333333333,0.063631660631143,0
छबि,0,0.333333333333333,0.069832402234637,0,0,0.112554112554113,0.103174603174603,0,0,0.070874288670461,0
ज़ेब,0.2,0.166666666666667,0.027932960893855,0,0.333333333333333,0.03030303030303,0,0,0,0.006207966890843,0
धाम,0,1,1,0,0,1,1,0,0,0.559234350750129,0
हुस्न,0.4,0.25,0.122905027932961,0.333333333333333,0.333333333333333,0.255411255411255,0.05952380952381,0.5,0,0.109674081738231,0
अधिनायक,0.333333333333333,0,0.015151515151515,0.4,0.5,0.31578947368421,0.375,0,0.5,0.276595744680851,0
दलपति,0.111111111111111,0,0.015151515151515,0.4,0.166666666666667,0.31578947368421,0.375,0,0.25,0.323404255319149,0
अधिनाथ,0.222222222222222,0,0.015151515151515,0.2,0.5,0.31578947368421,0.375,0,0.25,0.004255319148936,0
ख्वाजा,0.222222222222222,0.333333333333333,0.136363636363636,0.2,0.5,0.947368421052632,0.375,0.5,0.25,1,0
ख़्वाजा,0.333333333333333,0.333333333333333,0.136363636363636,0.2,0.666666666666667,0.947368421052632,0.375,0.5,0.25,0.059574468085106,0
